,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO
2020-04-20,1164.1228804867735,3160.2153474038782,2897.6101231308417,1586.3458270943152,578.4415885963834,492.2594354077269,313.12392247862994,1857.3630823530514,1379.663836330329,2314.4330418968393,153.25861885597763,2807.34004774513,2482.965771844584,818.1754622482798,764.8353246619398,626.1140561670101,1283.7255132009525,959.8747078762805,1106.1783753784164,959.5228648695755
2020-04-21,1182.2117908859066,3095.7590140765014,2870.934386164879,1561.4598422467664,587.6480906031509,482.87393874474054,313.3359556182084,1866.4296725472454,1417.980061691359,2307.5909597837267,162.65547782476293,2760.616231108064,2521.8368383846773,807.8755211681088,767.7423205008458,618.1695843330817,1226.9426070142192,930.294126434292,1133.652742488261,965.1709472543532
2020-04-22,1201.5062426765842,2975.5595708545497,2943.045052655359,1592.1176442977044,575.5562263152387,500.48415898272026,304.6219318718779,1849.6171636441593,1406.2554264179828,2256.636378206945,159.5877533377586,2789.1507555903404,2500.580049805362,818.4502319920815,770.560697233724,618.5281382727935,1289.1763886101471,936.6118058663014,1123.1928941854753,951.9012251879767
2020-04-23,1180.2543017189696,3099.4146867430427,3043.698033913821,1609.3744964974774,580.7686292051471,506.2688072288669,310.7318696515119,1819.6211727985562,1424.159914425891,2254.758810387974,163.3310525906624,2833.6879045953037,2497.742557801829,817.9031420361077,789.0611508486253,610.0000385663133,1289.3070708309194,924.5528517166553,1100.1129434285501,964.274229377487
2020-04-24,1213.9575092680138,3032.5783898613026,3079.4846702795858,1603.0492278251043,561.290785016371,497.0385952752601,309.2069753792625,1780.6495887853303,1425.9419187688732,2155.5771964617106,161.49863900055104,2775.2419349792463,2478.795769565492,788.1876475273581,764.1168226068153,600.784443405955,1281.8918260060207,899.0140680494113,1083.1545906987797,920.0256494128115
2020-04-27,1180.528735531607,3020.6752999049386,3026.836916328695,1603.1357833871268,555.2699535152279,508.28391017419614,300.7669845765768,1880.129980028963,1422.319487128517,2171.179404924772,163.22359028154287,2737.454015714029,2439.5446368432667,806.3726194123072,763.336676023875,597.0457617819841,1269.1405935353137,892.0221169421767,1067.5644238424695,912.1977236650739
2020-04-28,1194.9750331570085,3005.462375601698,3148.6405333447196,1581.8498099996066,551.8884783236695,510.57829047128337,309.0503441315236,1871.6110396375886,1488.4564649802574,2191.904370909749,165.4413277794891,2780.248221813221,2476.088870711418,762.2986526177365,752.1116208999753,595.9182628233563,1279.3284175316414,876.322920318219,1050.157748234836,915.4575856176825
2020-04-29,1247.9233163552117,3025.443092074963,3116.7781237938484,1589.1186908890663,570.6511376886357,513.460539855899,322.1813216372616,1800.468582574111,1446.293204419628,2266.4570134259056,169.2595704688641,2733.882340373025,2463.1487607992667,732.4298389058381,765.5708397378706,596.636050022092,1289.859403581394,892.8985765612928,1038.6562467623517,909.599585065157
2020-04-30,1223.8250104968415,3076.3151439135104,3097.445510759506,1614.2546800118828,567.8001383005484,510.17976105434525,322.07662476388856,1855.1563667168741,1484.3056032857214,2258.796624769004,168.666302719877,2676.0794212025885,2393.606593547539,740.5206995285756,777.4970870144925,607.8692609247418,1315.027859312361,902.5072964228253,1056.9717421390096,876.8192477689153
2020-05-01,1210.5759365045808,3130.7950539490107,3120.201689286946,1562.8927511729544,543.0867113965264,502.78811355175213,336.1457121548893,1878.7565865028591,1504.5339149511703,2278.379729142846,175.4597922423397,2614.332039278111,2421.1838197796005,748.6971025332696,785.7833375598843,602.1131756861715,1291.329422330536,882.1567592472293,1095.467587525475,890.5507173134597
2020-05-04,1213.5939353651315,3095.8505322611672,3218.7476695343325,1573.0405415330752,521.6468546947392,506.4360032038359,336.92768610055253,1850.8958876838753,1490.85694955884,2240.2720919388585,173.47942471480226,2634.0461217961392,2364.015682055279,739.5243672400064,775.1150202964349,604.7847750458086,1283.9044104322734,869.8203030831156,1066.871731328136,868.7609394406139
2020-05-05,1201.9804323240257,3087.0507805957363,3275.331707056415,1603.1622188908586,522.2627066557727,501.1681852423095,334.53242739452156,1817.2792099483472,1540.183994729074,2225.4223533663785,174.37881287931395,2651.649858699404,2310.6711872224246,742.0804901795385,789.2294087839332,606.5147947218652,1336.6868948301285,863.6324462320009,1094.3652941450619,868.0222492582207
2020-05-06,1165.3040805149492,3106.0410791207464,3304.1458154599272,1590.654337993969,528.9348305773259,519.6287717729888,330.48151766721753,1842.6656117718042,1484.0254944144829,2158.6514292675233,175.32142429108933,2616.6986724327844,2366.940938726911,704.8810334401052,765.471536923243,599.4352109025381,1343.359385400881,862.813633765158,1084.4568294392036,871.113009086069
2020-05-07,1167.4846668414807,3092.145202581529,3336.4133455304636,1613.7411145290587,533.1711316014813,506.6973825980782,341.467268000846,1834.4871863580695,1469.2812067303453,2151.3210970943665,171.47498402726032,2618.2731607549517,2311.491091514813,715.2001458770819,739.2876536653343,600.6189849826261,1339.3958203712036,880.6113785065559,1092.5443295900204,871.8939994221754
2020-05-08,1143.2639432288215,3193.0941934184366,3340.9852106269973,1705.3904570910693,535.224588025932,522.5180636106954,336.31012963834524,1764.7407973683005,1434.5038435056981,2139.2603971809035,170.5803227121463,2699.5512920223914,2205.5580040451064,719.1298200454196,720.7925839342242,612.9643648472003,1314.8415402891876,893.2178997312107,1056.9460444344816,892.715018652279
2020-05-11,1154.664398195062,3226.045325858946,3379.950420501768,1702.6842482510933,547.933598605028,521.6160004561568,341.42385504230015,1828.7034733714834,1447.043801711516,2153.1313515882894,171.2166333699515,2648.31056056608,2234.135925718494,718.8329222173564,720.6704123255465,615.5572803250635,1328.803429898342,894.5825932128914,1068.5520522312547,892.2104104168405
2020-05-12,1134.0092017920088,3275.0733294571473,3210.644642746272,1716.9291447506225,542.294362217247,524.9969665438566,337.7763295264983,1813.7450277948808,1415.5542734417616,2127.354197388146,169.82251548237784,2546.2583045873794,2221.675549595037,719.4919695486338,730.7621676766645,618.6545667075744,1356.8682424751646,890.3664460283587,1026.2307147177187,900.28411886324
2020-05-13,1169.729003942183,3320.130561394063,3193.2039420784245,1692.44377497444,552.2716083827966,534.0075710297866,334.8356031168897,1868.9036163238893,1428.522560988147,2131.9639761314334,178.19790369842005,2570.706233017531,2213.1152061523003,726.9495639077525,687.6321099248358,610.2368021316099,1381.2806806336112,859.2329306645028,1033.187226347714,899.7276706581423
2020-05-14,1151.989986574576,3399.7123550194406,3210.212347127189,1699.4251448989817,534.5214344778238,527.5434169119304,341.9023064712739,1917.623502455591,1423.910249744824,2118.8148727411744,175.2981830377232,2566.3154069305556,2200.301251698092,726.8928396916456,706.1671348672672,634.5713231168313,1374.821788313242,881.8650852639925,1039.0196931947162,911.2074054899247
2020-05-15,1145.145748733264,3413.7206357899477,3137.9174608416997,1715.918800931,525.1144149192697,536.9257595388771,339.47454813870155,1880.1911256331666,1410.9710650256245,2105.826563492873,179.52085145514707,2531.155598242005,2211.5962754600155,700.0115355890904,708.3719609131305,626.6600415830542,1385.4423494123205,874.4204402186637,1043.508416912984,937.0582738763715
2020-05-18,1164.3502372674745,3326.8870564700715,3163.7314332619444,1723.463433029204,506.39890243003896,508.1192215979394,336.89593084242415,1919.9831094773776,1422.6439509312352,2110.26405918896,182.68565977874638,2565.431506906803,2179.407852160547,731.1106993599235,686.514827451036,606.0707065490815,1432.454826133581,902.0493321888374,1028.6924725642355,940.1044971995299
2020-05-19,1136.2692692084293,3355.1448334645647,3152.3754583979508,1689.1770128187338,503.8684747093092,501.0564707851504,344.69712466619285,1895.9279271814535,1415.7122143390045,2113.029473393438,182.72635434487864,2609.773715210691,2244.8386830530194,749.0346212472895,688.2441167025627,616.8003898524133,1463.850863699488,906.0383619750029,1040.5126978696983,955.2749701941464
2020-05-20,1142.00651851637,3313.1144715423534,3264.6300163108244,1696.9932325340935,503.6542175670201,492.0468460399403,355.881838306987,1826.0932956608922,1385.5961975607,2146.2536517080953,179.65578759891903,2495.8164834250847,2179.6831166485367,730.159777794092,703.626722540923,615.6924061510025,1441.6248429825246,943.1910848942547,1049.1714597476362,983.5573937770889
2020-05-21,1172.4328326960679,3279.743677214048,3368.9688795426887,1747.4684614032137,505.0553986316152,479.95719586536774,360.64844707275176,1811.4992250222638,1463.9204309072297,2142.1481674828633,176.98518519947763,2464.4890992836317,2200.166685104892,725.4847512127238,712.4141902413243,612.2686413960123,1368.9379723736631,955.1002217337123,1045.2905161076933,1010.7465444905641
2020-05-22,1135.3257266682547,3319.8460227138116,3339.2676746569246,1764.0217326168483,505.9330167601525,478.1337920368591,356.1059372409091,1826.8113751609253,1450.3889112726056,2128.229116377546,175.2402270244952,2579.9512136172243,2229.522233258152,722.4227094738692,728.4303022539536,605.8942662778899,1377.747704441933,928.2233264984573,1059.8587364524324,1003.4633190962322
2020-05-25,1140.0857809237036,3403.7241283190247,3330.863558607175,1798.8430696435912,496.80038617126246,482.0616608341737,352.64737584541876,1810.8181294032347,1386.7861933404433,2121.5972375538854,169.0691729849019,2611.3443136349088,2196.7637845685467,738.3716293676484,708.890208500977,628.8784365906577,1400.441086363517,917.2811425429023,1058.362128021088,1024.7654877900757
2020-05-26,1146.5815973827523,3406.874041962862,3327.6028053558243,1791.2155443848173,495.1585518649474,489.0772005821571,353.38733769429984,1800.6033644209292,1364.1233697103994,2092.3334478512875,165.76060617821778,2647.960773617629,2152.8841113727976,706.8539567420322,703.3749684560722,633.6527594097362,1370.6334122928438,914.6368969147912,1070.084063468131,1030.3765125174482
2020-05-27,1165.0833625252997,3429.6205824623353,3299.207739959816,1818.9758114688827,480.57666066244366,491.67788578438586,355.8322837665465,1842.6858434618596,1330.2309964652857,2078.3185341887674,160.9287623646739,2711.400314832772,2197.7577175121846,700.1528643972198,690.718548570779,640.9366133611267,1371.0777847449988,899.1103339944085,1067.925076256575,1053.9150517486057
2020-05-28,1136.8428903364043,3548.0944209514864,3313.7259025656185,1830.0449282273582,493.91966956452177,485.3775896192912,348.9799082512267,1847.5318853814795,1352.8754020845383,2163.7855894410436,165.34102671703508,2713.6816233505956,2155.3031589885372,675.8486478501206,714.7911979707067,643.3416078089758,1364.5322850158395,892.7795036159507,1073.0874686023155,1066.427860205716
2020-05-29,1107.3882775299214,3566.9527684213567,3265.1279868544243,1796.1557635302502,491.1672916073649,489.20252459653034,354.200912481687,1817.295240944424,1362.2549592091111,2125.370659232112,167.46884136926042,2758.2774074593735,2130.229916409149,672.3329437964313,724.2888122263673,647.1379616629208,1368.0605922297755,868.8183880983158,1085.9585720563393,1072.8406764649048
2020-06-01,1119.5018110950818,3754.3378605391845,3192.9284753984252,1808.4961081835143,486.61037783326606,490.663143372674,354.98379092568166,1843.719815888882,1373.7990565194968,2114.5883846410024,170.18509922361,2799.2688324165088,2169.098473305948,666.3155519404452,765.8921005041447,665.5635922359326,1353.8410720230431,869.3522123768129,1077.8592199373775,1082.6887548080506
2020-06-02,1126.7110595916702,3798.6773149313462,3234.290387610952,1773.5307651109986,502.3175800937565,500.0942401790177,342.9803099596867,1851.9308429950388,1364.319225758592,2099.25809830272,172.27440025520576,2830.8469080574996,2171.690165675206,667.7107376463052,759.1122775991031,662.557179442934,1389.4609284087787,873.9147805453483,1051.8001067395433,1088.7569644815255
2020-06-03,1132.9190764181328,3666.805262585189,3276.629162464064,1751.9688777307524,490.08869343155726,508.11511870150173,336.77973025698367,1759.4600543030974,1357.3789271158678,2089.9301871783796,172.935822398772,2814.030999683933,2094.7192261721316,659.9669703922126,748.4896519109528,643.5823694169609,1394.2675984381751,856.8016168907799,1058.133605342995,1095.7104860191548
2020-06-04,1141.3354916669423,3723.8858056322924,3225.5585875666684,1759.4788082106115,479.3009874170865,508.67888679439,333.5525137475678,1775.4131811487528,1347.9877353104482,2077.1298116558673,178.07436939994065,2825.121598009992,2168.9585533723393,650.383941231215,746.7258115167944,655.0774540246961,1370.4530369802037,890.4782780159169,1083.8333718979782,1092.777655601989
2020-06-05,1126.3834324138065,3754.135554518363,3284.9317948328667,1770.8184476122026,469.0322482280714,499.80495303084666,333.23325269926613,1790.2140447879601,1346.4727808499952,2089.768735338814,175.98818308919138,2793.290299553756,2147.051605276322,658.7694284298148,767.6842727170886,661.9125533028625,1396.285039392832,892.0546607456487,1090.8598847384678,1087.8224697340493
2020-06-08,1132.1787584619938,3852.8507557084226,3245.0804654614126,1729.5855610828503,468.6300870172084,493.52790106801933,345.99127969124675,1791.8295743858073,1369.6410919134735,2019.3362105296144,176.4516291575119,2795.4028261563553,2130.830317362354,665.089303177497,762.4468283041367,663.6729734525521,1361.6798573671442,877.9291381510939,1098.3462884556395,1126.726807093783
2020-06-09,1139.3810564203984,3906.650526645662,3263.1338370639623,1766.909525291885,472.90991342384586,488.34793724471956,347.8123792310321,1824.6809986261496,1379.5319663584123,2062.233836855123,179.17624991701197,2731.4724727271882,2142.7963893122524,672.7564306205178,764.7255927552075,670.2533340108874,1397.3420997116466,849.7557020561334,1097.9689821992254,1138.0510404690192
2020-06-10,1123.6723774820828,3897.7858690540356,3318.303250094265,1788.0066468876482,480.14236561234475,485.51291793632777,342.1376679923234,1801.0552631870887,1394.0201650465503,2089.3556268542443,174.53125173157613,2689.6468555947563,2170.6560335801723,670.7125953667268,766.586792653166,665.6186096835442,1425.7377518971457,851.1993161484207,1114.748553788522,1125.5710607242245
2020-06-11,1166.1645992864937,3804.293714690233,3317.7316680653053,1763.6994676686322,505.08091511686905,488.3585133003596,343.818459003778,1814.0768851330267,1408.6450789636342,2038.464289831706,185.42754808027908,2675.8052851053553,2256.879018844398,663.3785062972992,767.575639959296,666.2268863529903,1466.0797228769513,847.1903625865903,1111.1605033406597,1119.8887856034335
2020-06-12,1177.7990251530139,3790.2921442692323,3349.564700398849,1710.3445676626106,482.61054752520135,495.58792259527837,341.5692828980058,1758.1322280720478,1434.2667112440038,1946.9748621409783,185.62619944133704,2626.639748127843,2183.075998828909,662.1333119105944,757.9441244633167,664.805154794947,1462.17272678128,860.8816519711662,1101.6289956302774,1144.1065699305389
2020-06-15,1150.3256027122573,3727.7128704187708,3316.6431926409414,1706.2430047532148,488.7274971182722,495.3290404190305,343.9586163193086,1773.3256686419177,1443.2495248481212,1909.9016514313398,186.24615178247993,2601.4230992653006,2220.229865698043,669.1011005917176,756.2419173602693,657.273068526316,1448.3957265323872,858.8435961860996,1126.5323822118212,1127.8331021813453
